store_id,date,quantity
TX_2,2011-11-18,143
TX_2,2011-11-19,154
TX_2,2011-11-20,153
TX_2,2011-11-21,122
TX_2,2011-11-22,119
TX_2,2011-11-23,147
TX_2,2011-11-24,211
TX_2,2011-11-25,237
TX_2,2011-11-26,116
TX_2,2011-11-27,128
TX_2,2011-11-28,107
TX_2,2011-11-29,91
TX_2,2011-11-30,92
TX_2,2011-12-01,106
TX_2,2011-12-02,130
TX_2,2011-12-03,158
TX_2,2011-12-04,147
TX_2,2011-12-05,113
TX_2,2011-12-06,115
TX_2,2011-12-07,111
TX_2,2011-12-08,119
TX_2,2011-12-09,140
TX_2,2011-12-10,132
TX_2,2011-12-11,155
TX_2,2011-12-12,120
TX_2,2011-12-13,93
TX_2,2011-12-14,138
TX_2,2011-12-15,143
TX_2,2011-12-16,138
TX_2,2011-12-17,176
TX_2,2011-12-18,164
TX_2,2011-12-19,125
TX_2,2011-12-20,161
TX_2,2011-12-21,128
TX_2,2011-12-22,173
TX_2,2011-12-23,227
TX_2,2011-12-24,145
TX_2,2011-12-25,0
TX_2,2011-12-26,133
TX_2,2011-12-27,112
TX_2,2011-12-28,113
TX_2,2011-12-29,108
TX_2,2011-12-30,134
TX_2,2011-12-31,150
TX_2,2012-01-01,102
TX_2,2012-01-02,100
TX_2,2012-01-03,99
TX_2,2012-01-04,83
TX_2,2012-01-05,102
TX_2,2012-01-06,95
TX_2,2012-01-07,147
TX_2,2012-01-08,129
TX_2,2012-01-09,61
TX_2,2012-01-10,86
TX_2,2012-01-11,105
TX_2,2012-01-12,98
TX_2,2012-01-13,101
TX_2,2012-01-14,140
TX_2,2012-01-15,125
TX_2,2012-01-16,112
TX_2,2012-01-17,97
TX_2,2012-01-18,68
TX_2,2012-01-19,89
TX_2,2012-01-20,94
TX_2,2012-01-21,149
TX_2,2012-01-22,140
TX_2,2012-01-23,102
TX_2,2012-01-24,78
TX_2,2012-01-25,78
TX_2,2012-01-26,79
TX_2,2012-01-27,107
TX_2,2012-01-28,122
TX_2,2012-01-29,134
TX_2,2012-01-30,75
TX_2,2012-01-31,95
TX_2,2012-02-01,108
TX_2,2012-02-02,91
TX_2,2012-02-03,97
TX_2,2012-02-04,131
TX_2,2012-02-05,150
TX_2,2012-02-06,99
TX_2,2012-02-07,105
TX_2,2012-02-08,102
TX_2,2012-02-09,107
TX_2,2012-02-10,123
TX_2,2012-02-11,162
TX_2,2012-02-12,125
TX_2,2012-02-13,114
TX_2,2012-02-14,117
TX_2,2012-02-15,67
TX_2,2012-02-16,0
TX_2,2012-02-17,0
TX_2,2012-02-18,149
TX_2,2012-02-19,171
TX_2,2012-02-20,94
TX_2,2012-02-21,88
TX_2,2012-02-22,86
TX_2,2012-02-23,114
TX_2,2012-02-24,87
TX_2,2012-02-25,139
TX_2,2012-02-26,127
TX_2,2012-02-27,120
TX_2,2012-02-28,89
TX_2,2012-02-29,87
TX_2,2012-03-01,121
TX_2,2012-03-02,111
TX_2,2012-03-03,125
TX_2,2012-03-04,120
TX_2,2012-03-05,108
TX_2,2012-03-06,113
TX_2,2012-03-07,95
TX_2,2012-03-08,90
TX_2,2012-03-09,99
TX_2,2012-03-10,148
TX_2,2012-03-11,104
TX_2,2012-03-12,137
TX_2,2012-03-13,109
TX_2,2012-03-14,117
TX_2,2012-03-15,117
TX_2,2012-03-16,151
TX_2,2012-03-17,165
TX_2,2012-03-18,138
TX_2,2012-03-19,96
TX_2,2012-03-20,79
TX_2,2012-03-21,79
TX_2,2012-03-22,67
TX_2,2012-03-23,105
TX_2,2012-03-24,140
TX_2,2012-03-25,153
TX_2,2012-03-26,89
TX_2,2012-03-27,72
TX_2,2012-03-28,84
TX_2,2012-03-29,67
TX_2,2012-03-30,106
TX_2,2012-03-31,169
TX_2,2012-04-01,167
TX_2,2012-04-02,88
TX_2,2012-04-03,100
TX_2,2012-04-04,109
TX_2,2012-04-05,112
TX_2,2012-04-06,141
TX_2,2012-04-07,178
TX_2,2012-04-08,146
TX_2,2012-04-09,86
TX_2,2012-04-10,91
TX_2,2012-04-11,95
TX_2,2012-04-12,106
TX_2,2012-04-13,97
TX_2,2012-04-14,141
TX_2,2012-04-15,155
TX_2,2012-04-16,68
TX_2,2012-04-17,76
TX_2,2012-04-18,93
TX_2,2012-04-19,76
TX_2,2012-04-20,84
TX_2,2012-04-21,107
TX_2,2012-04-22,122
TX_2,2012-04-23,82
TX_2,2012-04-24,67
TX_2,2012-04-25,76
TX_2,2012-04-26,92
TX_2,2012-04-27,92
TX_2,2012-04-28,115
TX_2,2012-04-29,132
TX_2,2012-04-30,91
TX_2,2012-05-01,115
TX_2,2012-05-02,100
TX_2,2012-05-03,109
TX_2,2012-05-04,96
TX_2,2012-05-05,132
TX_2,2012-05-06,128
TX_2,2012-05-07,101
TX_2,2012-05-08,98
TX_2,2012-05-09,97
TX_2,2012-05-10,90
TX_2,2012-05-11,88
TX_2,2012-05-12,151
TX_2,2012-05-13,183
TX_2,2012-05-14,93
TX_2,2012-05-15,94
TX_2,2012-05-16,104
TX_2,2012-05-17,100
TX_2,2012-05-18,108
TX_2,2012-05-19,150
TX_2,2012-05-20,137
TX_2,2012-05-21,100
TX_2,2012-05-22,107
TX_2,2012-05-23,85
TX_2,2012-05-24,101
TX_2,2012-05-25,113
TX_2,2012-05-26,131
TX_2,2012-05-27,118
TX_2,2012-05-28,105
TX_2,2012-05-29,60
TX_2,2012-05-30,91
TX_2,2012-05-31,65
TX_2,2012-06-01,109
TX_2,2012-06-02,117
TX_2,2012-06-03,138
TX_2,2012-06-04,94
TX_2,2012-06-05,77
TX_2,2012-06-06,104
TX_2,2012-06-07,101
TX_2,2012-06-08,115
TX_2,2012-06-09,130
TX_2,2012-06-10,152
TX_2,2012-06-11,136
TX_2,2012-06-12,100
TX_2,2012-06-13,117
TX_2,2012-06-14,108
TX_2,2012-06-15,125
TX_2,2012-06-16,144
TX_2,2012-06-17,135
TX_2,2012-06-18,85
TX_2,2012-06-19,91
TX_2,2012-06-20,106
TX_2,2012-06-21,104
TX_2,2012-06-22,126
TX_2,2012-06-23,139
TX_2,2012-06-24,140
TX_2,2012-06-25,120
TX_2,2012-06-26,105
TX_2,2012-06-27,113
TX_2,2012-06-28,88
TX_2,2012-06-29,112
TX_2,2012-06-30,106
TX_2,2012-07-01,124
TX_2,2012-07-02,117
TX_2,2012-07-03,112
TX_2,2012-07-04,142
TX_2,2012-07-05,95
TX_2,2012-07-06,118
TX_2,2012-07-07,163
TX_2,2012-07-08,126
TX_2,2012-07-09,65
TX_2,2012-07-10,71
TX_2,2012-07-11,93
TX_2,2012-07-12,81
TX_2,2012-07-13,114
TX_2,2012-07-14,147
TX_2,2012-07-15,118
TX_2,2012-07-16,108
TX_2,2012-07-17,88
TX_2,2012-07-18,78
TX_2,2012-07-19,114
TX_2,2012-07-20,132
TX_2,2012-07-21,152
TX_2,2012-07-22,133
TX_2,2012-07-23,79
TX_2,2012-07-24,90
TX_2,2012-07-25,104
TX_2,2012-07-26,95
TX_2,2012-07-27,124
TX_2,2012-07-28,138
TX_2,2012-07-29,154
TX_2,2012-07-30,77
TX_2,2012-07-31,106
TX_2,2012-08-01,91
TX_2,2012-08-02,126
TX_2,2012-08-03,133
TX_2,2012-08-04,139
TX_2,2012-08-05,149
TX_2,2012-08-06,111
TX_2,2012-08-07,98
TX_2,2012-08-08,112
TX_2,2012-08-09,125
TX_2,2012-08-10,112
TX_2,2012-08-11,194
TX_2,2012-08-12,178
TX_2,2012-08-13,133
TX_2,2012-08-14,99
TX_2,2012-08-15,104
TX_2,2012-08-16,132
TX_2,2012-08-17,141
TX_2,2012-08-18,176
TX_2,2012-08-19,189
TX_2,2012-08-20,118
TX_2,2012-08-21,119
TX_2,2012-08-22,110
TX_2,2012-08-23,96
TX_2,2012-08-24,129
TX_2,2012-08-25,169
TX_2,2012-08-26,180
TX_2,2012-08-27,126
TX_2,2012-08-28,114
TX_2,2012-08-29,117
TX_2,2012-08-30,122
TX_2,2012-08-31,112
TX_2,2012-09-01,164
TX_2,2012-09-02,149
TX_2,2012-09-03,148
TX_2,2012-09-04,89
TX_2,2012-09-05,87
TX_2,2012-09-06,110
TX_2,2012-09-07,148
TX_2,2012-09-08,141
TX_2,2012-09-09,136
TX_2,2012-09-10,112
TX_2,2012-09-11,91
TX_2,2012-09-12,75
TX_2,2012-09-13,93
TX_2,2012-09-14,101
TX_2,2012-09-15,160
TX_2,2012-09-16,151
TX_2,2012-09-17,98
TX_2,2012-09-18,84
TX_2,2012-09-19,75
TX_2,2012-09-20,100
TX_2,2012-09-21,105
TX_2,2012-09-22,143
TX_2,2012-09-23,125
TX_2,2012-09-24,83
TX_2,2012-09-25,100
TX_2,2012-09-26,81
TX_2,2012-09-27,81
TX_2,2012-09-28,111
TX_2,2012-09-29,105
TX_2,2012-09-30,120
TX_2,2012-10-01,87
TX_2,2012-10-02,85
TX_2,2012-10-03,84
TX_2,2012-10-04,92
TX_2,2012-10-05,111
TX_2,2012-10-06,155
TX_2,2012-10-07,137
TX_2,2012-10-08,82
TX_2,2012-10-09,101
TX_2,2012-10-10,87
TX_2,2012-10-11,109
TX_2,2012-10-12,111
TX_2,2012-10-13,169
TX_2,2012-10-14,129
TX_2,2012-10-15,79
TX_2,2012-10-16,79
TX_2,2012-10-17,103
TX_2,2012-10-18,75
TX_2,2012-10-19,112
TX_2,2012-10-20,123
TX_2,2012-10-21,141
TX_2,2012-10-22,95
TX_2,2012-10-23,112
TX_2,2012-10-24,79
TX_2,2012-10-25,129
TX_2,2012-10-26,109
TX_2,2012-10-27,134
TX_2,2012-10-28,111
TX_2,2012-10-29,83
TX_2,2012-10-30,105
TX_2,2012-10-31,103
TX_2,2012-11-01,100
TX_2,2012-11-02,122
TX_2,2012-11-03,137
TX_2,2012-11-04,125
TX_2,2012-11-05,96
TX_2,2012-11-06,85
TX_2,2012-11-07,103
TX_2,2012-11-08,82
TX_2,2012-11-09,106
TX_2,2012-11-10,134
TX_2,2012-11-11,144
TX_2,2012-11-12,84
TX_2,2012-11-13,88
TX_2,2012-11-14,72
TX_2,2012-11-15,85
TX_2,2012-11-16,106
TX_2,2012-11-17,154
TX_2,2012-11-18,129
TX_2,2012-11-19,98
TX_2,2012-11-20,93
TX_2,2012-11-21,166
TX_2,2012-11-22,173
TX_2,2012-11-23,187
TX_2,2012-11-24,138
TX_2,2012-11-25,153
TX_2,2012-11-26,109
TX_2,2012-11-27,69
TX_2,2012-11-28,74
TX_2,2012-11-29,79
TX_2,2012-11-30,105
TX_2,2012-12-01,154
TX_2,2012-12-02,133
TX_2,2012-12-03,97
TX_2,2012-12-04,95
TX_2,2012-12-05,108
TX_2,2012-12-06,110
TX_2,2012-12-07,126
TX_2,2012-12-08,187
TX_2,2012-12-09,164
TX_2,2012-12-10,81
TX_2,2012-12-11,110
TX_2,2012-12-12,94
TX_2,2012-12-13,105
TX_2,2012-12-14,136
TX_2,2012-12-15,190
TX_2,2012-12-16,155
TX_2,2012-12-17,110
TX_2,2012-12-18,122
TX_2,2012-12-19,150
TX_2,2012-12-20,121
TX_2,2012-12-21,145
TX_2,2012-12-22,199
TX_2,2012-12-23,203
TX_2,2012-12-24,174
TX_2,2012-12-25,0
TX_2,2012-12-26,115
TX_2,2012-12-27,100
TX_2,2012-12-28,106
TX_2,2012-12-29,110
TX_2,2012-12-30,106
TX_2,2012-12-31,104
TX_2,2013-01-01,88
TX_2,2013-01-02,80
TX_2,2013-01-03,76
TX_2,2013-01-04,78
TX_2,2013-01-05,86
TX_2,2013-01-06,118
TX_2,2013-01-07,96
TX_2,2013-01-08,77
TX_2,2013-01-09,61
TX_2,2013-01-10,87
TX_2,2013-01-11,87
TX_2,2013-01-12,120
TX_2,2013-01-13,87
TX_2,2013-01-14,70
TX_2,2013-01-15,71
TX_2,2013-01-16,60
TX_2,2013-01-17,85
TX_2,2013-01-18,88
TX_2,2013-01-19,122
TX_2,2013-01-20,114
TX_2,2013-01-21,84
TX_2,2013-01-22,69
TX_2,2013-01-23,85
TX_2,2013-01-24,92
TX_2,2013-01-25,79
TX_2,2013-01-26,101
TX_2,2013-01-27,103
TX_2,2013-01-28,80
TX_2,2013-01-29,68
TX_2,2013-01-30,71
TX_2,2013-01-31,77
TX_2,2013-02-01,91
TX_2,2013-02-02,127
TX_2,2013-02-03,116
TX_2,2013-02-04,83
TX_2,2013-02-05,98
TX_2,2013-02-06,73
TX_2,2013-02-07,88
TX_2,2013-02-08,93
TX_2,2013-02-09,133
TX_2,2013-02-10,142
TX_2,2013-02-11,87
TX_2,2013-02-12,92
TX_2,2013-02-13,140
TX_2,2013-02-14,103
TX_2,2013-02-15,114
TX_2,2013-02-16,125
TX_2,2013-02-17,141
TX_2,2013-02-18,87
TX_2,2013-02-19,82
TX_2,2013-02-20,86
TX_2,2013-02-21,111
TX_2,2013-02-22,109
TX_2,2013-02-23,138
TX_2,2013-02-24,141
TX_2,2013-02-25,82
TX_2,2013-02-26,74
TX_2,2013-02-27,72
TX_2,2013-02-28,81
TX_2,2013-03-01,106
TX_2,2013-03-02,137
TX_2,2013-03-03,123
TX_2,2013-03-04,114
TX_2,2013-03-05,96
TX_2,2013-03-06,79
TX_2,2013-03-07,88
TX_2,2013-03-08,116
TX_2,2013-03-09,141
TX_2,2013-03-10,113
TX_2,2013-03-11,94
TX_2,2013-03-12,123
TX_2,2013-03-13,116
TX_2,2013-03-14,90
TX_2,2013-03-15,107
TX_2,2013-03-16,159
TX_2,2013-03-17,142
TX_2,2013-03-18,103
TX_2,2013-03-19,76
TX_2,2013-03-20,84
TX_2,2013-03-21,73
TX_2,2013-03-22,99
TX_2,2013-03-23,114
TX_2,2013-03-24,133
TX_2,2013-03-25,96
TX_2,2013-03-26,89
TX_2,2013-03-27,90
TX_2,2013-03-28,90
TX_2,2013-03-29,134
TX_2,2013-03-30,161
TX_2,2013-03-31,161
TX_2,2013-04-01,91
TX_2,2013-04-02,73
TX_2,2013-04-03,83
TX_2,2013-04-04,71
TX_2,2013-04-05,91
TX_2,2013-04-06,130
TX_2,2013-04-07,124
TX_2,2013-04-08,102
TX_2,2013-04-09,80
TX_2,2013-04-10,61
TX_2,2013-04-11,103
TX_2,2013-04-12,95
TX_2,2013-04-13,128
TX_2,2013-04-14,142
TX_2,2013-04-15,77
TX_2,2013-04-16,83
TX_2,2013-04-17,68
TX_2,2013-04-18,68
TX_2,2013-04-19,89
TX_2,2013-04-20,113
TX_2,2013-04-21,122
TX_2,2013-04-22,77
TX_2,2013-04-23,79
TX_2,2013-04-24,69
TX_2,2013-04-25,91
TX_2,2013-04-26,88
TX_2,2013-04-27,94
TX_2,2013-04-28,115
TX_2,2013-04-29,75
TX_2,2013-04-30,80
TX_2,2013-05-01,78
TX_2,2013-05-02,85
TX_2,2013-05-03,93
TX_2,2013-05-04,140
TX_2,2013-05-05,113
TX_2,2013-05-06,77
TX_2,2013-05-07,94
TX_2,2013-05-08,66
TX_2,2013-05-09,85
TX_2,2013-05-10,84
TX_2,2013-05-11,137
TX_2,2013-05-12,163
TX_2,2013-05-13,101
TX_2,2013-05-14,82
TX_2,2013-05-15,58
TX_2,2013-05-16,81
TX_2,2013-05-17,99
TX_2,2013-05-18,141
TX_2,2013-05-19,145
TX_2,2013-05-20,93
TX_2,2013-05-21,83
TX_2,2013-05-22,76
TX_2,2013-05-23,105
TX_2,2013-05-24,95
TX_2,2013-05-25,120
TX_2,2013-05-26,155
TX_2,2013-05-27,141
TX_2,2013-05-28,86
TX_2,2013-05-29,79
TX_2,2013-05-30,82
TX_2,2013-05-31,113
TX_2,2013-06-01,156
TX_2,2013-06-02,118
TX_2,2013-06-03,115
TX_2,2013-06-04,97
TX_2,2013-06-05,93
TX_2,2013-06-06,101
TX_2,2013-06-07,104
TX_2,2013-06-08,134
TX_2,2013-06-09,120
TX_2,2013-06-10,98
TX_2,2013-06-11,119
TX_2,2013-06-12,91
TX_2,2013-06-13,117
TX_2,2013-06-14,146
TX_2,2013-06-15,170
TX_2,2013-06-16,145
TX_2,2013-06-17,91
TX_2,2013-06-18,75
TX_2,2013-06-19,79
TX_2,2013-06-20,108
TX_2,2013-06-21,94
TX_2,2013-06-22,155
TX_2,2013-06-23,149
TX_2,2013-06-24,92
TX_2,2013-06-25,109
TX_2,2013-06-26,104
TX_2,2013-06-27,103
TX_2,2013-06-28,92
TX_2,2013-06-29,174
TX_2,2013-06-30,115
TX_2,2013-07-01,119
TX_2,2013-07-02,73
TX_2,2013-07-03,122
TX_2,2013-07-04,145
TX_2,2013-07-05,112
TX_2,2013-07-06,107
TX_2,2013-07-07,68
TX_2,2013-07-08,74
TX_2,2013-07-09,98
TX_2,2013-07-10,93
TX_2,2013-07-11,90
TX_2,2013-07-12,114
TX_2,2013-07-13,153
TX_2,2013-07-14,142
TX_2,2013-07-15,101
TX_2,2013-07-16,83
TX_2,2013-07-17,84
TX_2,2013-07-18,102
TX_2,2013-07-19,115
TX_2,2013-07-20,127
TX_2,2013-07-21,106
TX_2,2013-07-22,101
TX_2,2013-07-23,103
TX_2,2013-07-24,88
TX_2,2013-07-25,87
TX_2,2013-07-26,100
TX_2,2013-07-27,127
TX_2,2013-07-28,129
TX_2,2013-07-29,119
TX_2,2013-07-30,92
TX_2,2013-07-31,95
TX_2,2013-08-01,119
TX_2,2013-08-02,117
TX_2,2013-08-03,176
TX_2,2013-08-04,173
TX_2,2013-08-05,113
TX_2,2013-08-06,118
TX_2,2013-08-07,121
TX_2,2013-08-08,88
TX_2,2013-08-09,149
TX_2,2013-08-10,156
TX_2,2013-08-11,190
TX_2,2013-08-12,142
TX_2,2013-08-13,154
TX_2,2013-08-14,101
TX_2,2013-08-15,105
TX_2,2013-08-16,117
TX_2,2013-08-17,148
TX_2,2013-08-18,222
TX_2,2013-08-19,137
TX_2,2013-08-20,104
TX_2,2013-08-21,94
TX_2,2013-08-22,87
TX_2,2013-08-23,139
TX_2,2013-08-24,179
TX_2,2013-08-25,196
TX_2,2013-08-26,107
TX_2,2013-08-27,90
TX_2,2013-08-28,75
TX_2,2013-08-29,86
TX_2,2013-08-30,84
TX_2,2013-08-31,126
TX_2,2013-09-01,128
TX_2,2013-09-02,109
TX_2,2013-09-03,111
TX_2,2013-09-04,71
TX_2,2013-09-05,115
TX_2,2013-09-06,122
TX_2,2013-09-07,122
TX_2,2013-09-08,131
TX_2,2013-09-09,91
TX_2,2013-09-10,70
TX_2,2013-09-11,77
TX_2,2013-09-12,83
TX_2,2013-09-13,105
TX_2,2013-09-14,130
TX_2,2013-09-15,123
TX_2,2013-09-16,65
TX_2,2013-09-17,78
TX_2,2013-09-18,68
TX_2,2013-09-19,69
TX_2,2013-09-20,64
TX_2,2013-09-21,75
TX_2,2013-09-22,77
TX_2,2013-09-23,51
TX_2,2013-09-24,77
TX_2,2013-09-25,99
TX_2,2013-09-26,96
TX_2,2013-09-27,108
TX_2,2013-09-28,114
TX_2,2013-09-29,116
TX_2,2013-09-30,81
TX_2,2013-10-01,105
TX_2,2013-10-02,66
TX_2,2013-10-03,88
TX_2,2013-10-04,113
TX_2,2013-10-05,110
TX_2,2013-10-06,100
TX_2,2013-10-07,64
TX_2,2013-10-08,74
TX_2,2013-10-09,72
TX_2,2013-10-10,84
TX_2,2013-10-11,118
TX_2,2013-10-12,129
TX_2,2013-10-13,108
TX_2,2013-10-14,86
TX_2,2013-10-15,81
TX_2,2013-10-16,78
TX_2,2013-10-17,86
TX_2,2013-10-18,86
TX_2,2013-10-19,128
TX_2,2013-10-20,151
TX_2,2013-10-21,79
TX_2,2013-10-22,68
TX_2,2013-10-23,62
TX_2,2013-10-24,73
TX_2,2013-10-25,87
TX_2,2013-10-26,100
TX_2,2013-10-27,69
TX_2,2013-10-28,55
TX_2,2013-10-29,66
TX_2,2013-10-30,76
TX_2,2013-10-31,80
TX_2,2013-11-01,92
TX_2,2013-11-02,84
TX_2,2013-11-03,115
TX_2,2013-11-04,50
TX_2,2013-11-05,85
TX_2,2013-11-06,60
TX_2,2013-11-07,80
TX_2,2013-11-08,92
TX_2,2013-11-09,114
TX_2,2013-11-10,129
TX_2,2013-11-11,90
TX_2,2013-11-12,65
TX_2,2013-11-13,65
TX_2,2013-11-14,65
TX_2,2013-11-15,112
TX_2,2013-11-16,154
TX_2,2013-11-17,138
TX_2,2013-11-18,82
TX_2,2013-11-19,99
TX_2,2013-11-20,96
TX_2,2013-11-21,93
TX_2,2013-11-22,108
TX_2,2013-11-23,116
TX_2,2013-11-24,99
TX_2,2013-11-25,63
TX_2,2013-11-26,77
TX_2,2013-11-27,123
TX_2,2013-11-28,149
TX_2,2013-11-29,110
TX_2,2013-11-30,109
TX_2,2013-12-01,136
TX_2,2013-12-02,87
TX_2,2013-12-03,126
TX_2,2013-12-04,82
TX_2,2013-12-05,100
TX_2,2013-12-06,99
TX_2,2013-12-07,125
TX_2,2013-12-08,156
TX_2,2013-12-09,110
TX_2,2013-12-10,78
TX_2,2013-12-11,103
TX_2,2013-12-12,115
TX_2,2013-12-13,124
TX_2,2013-12-14,164
TX_2,2013-12-15,143
TX_2,2013-12-16,89
TX_2,2013-12-17,100
TX_2,2013-12-18,101
TX_2,2013-12-19,117
TX_2,2013-12-20,142
TX_2,2013-12-21,174
TX_2,2013-12-22,112
TX_2,2013-12-23,118
TX_2,2013-12-24,175
TX_2,2013-12-25,5
TX_2,2013-12-26,108
TX_2,2013-12-27,89
TX_2,2013-12-28,107
TX_2,2013-12-29,109
TX_2,2013-12-30,71
TX_2,2013-12-31,102
TX_2,2014-01-01,101
TX_2,2014-01-02,70
TX_2,2014-01-03,79
TX_2,2014-01-04,71
TX_2,2014-01-05,109
TX_2,2014-01-06,67
TX_2,2014-01-07,68
TX_2,2014-01-08,68
TX_2,2014-01-09,71
TX_2,2014-01-10,74
TX_2,2014-01-11,119
TX_2,2014-01-12,98
TX_2,2014-01-13,78
TX_2,2014-01-14,62
TX_2,2014-01-15,55
TX_2,2014-01-16,79
TX_2,2014-01-17,93
TX_2,2014-01-18,104
TX_2,2014-01-19,98
TX_2,2014-01-20,52
TX_2,2014-01-21,51
TX_2,2014-01-22,51
TX_2,2014-01-23,53
TX_2,2014-01-24,60
TX_2,2014-01-25,75
TX_2,2014-01-26,90
TX_2,2014-01-27,58
TX_2,2014-01-28,48
TX_2,2014-01-29,40
TX_2,2014-01-30,71
TX_2,2014-01-31,69
TX_2,2014-02-01,115
TX_2,2014-02-02,79
TX_2,2014-02-03,63
TX_2,2014-02-04,51
TX_2,2014-02-05,79
TX_2,2014-02-06,75
TX_2,2014-02-07,76
TX_2,2014-02-08,115
TX_2,2014-02-09,127
TX_2,2014-02-10,77
TX_2,2014-02-11,65
TX_2,2014-02-12,98
TX_2,2014-02-13,127
TX_2,2014-02-14,112
TX_2,2014-02-15,132
TX_2,2014-02-16,130
TX_2,2014-02-17,105
TX_2,2014-02-18,65
TX_2,2014-02-19,88
TX_2,2014-02-20,87
TX_2,2014-02-21,93
TX_2,2014-02-22,108
TX_2,2014-02-23,133
TX_2,2014-02-24,80
TX_2,2014-02-25,77
TX_2,2014-02-26,59
TX_2,2014-02-27,75
TX_2,2014-02-28,106
TX_2,2014-03-01,130
TX_2,2014-03-02,124
TX_2,2014-03-03,72
TX_2,2014-03-04,65
TX_2,2014-03-05,69
TX_2,2014-03-06,65
TX_2,2014-03-07,82
TX_2,2014-03-08,117
TX_2,2014-03-09,104
TX_2,2014-03-10,79
TX_2,2014-03-11,83
TX_2,2014-03-12,77
TX_2,2014-03-13,67
TX_2,2014-03-14,78
TX_2,2014-03-15,86
TX_2,2014-03-16,131
TX_2,2014-03-17,77
TX_2,2014-03-18,85
TX_2,2014-03-19,80
TX_2,2014-03-20,71
TX_2,2014-03-21,64
TX_2,2014-03-22,123
TX_2,2014-03-23,106
TX_2,2014-03-24,70
TX_2,2014-03-25,61
TX_2,2014-03-26,37
TX_2,2014-03-27,98
TX_2,2014-03-28,66
TX_2,2014-03-29,112
TX_2,2014-03-30,107
TX_2,2014-03-31,75
TX_2,2014-04-01,63
TX_2,2014-04-02,56
TX_2,2014-04-03,64
TX_2,2014-04-04,92
TX_2,2014-04-05,76
TX_2,2014-04-06,113
TX_2,2014-04-07,77
TX_2,2014-04-08,74
TX_2,2014-04-09,69
TX_2,2014-04-10,90
TX_2,2014-04-11,78
TX_2,2014-04-12,106
TX_2,2014-04-13,113
TX_2,2014-04-14,56
TX_2,2014-04-15,85
TX_2,2014-04-16,80
TX_2,2014-04-17,80
TX_2,2014-04-18,99
TX_2,2014-04-19,134
TX_2,2014-04-20,132
TX_2,2014-04-21,69
TX_2,2014-04-22,60
TX_2,2014-04-23,75
TX_2,2014-04-24,55
TX_2,2014-04-25,98
TX_2,2014-04-26,118
TX_2,2014-04-27,106
TX_2,2014-04-28,68
TX_2,2014-04-29,62
TX_2,2014-04-30,75
TX_2,2014-05-01,102
TX_2,2014-05-02,74
TX_2,2014-05-03,104
TX_2,2014-05-04,101
TX_2,2014-05-05,75
TX_2,2014-05-06,71
TX_2,2014-05-07,72
TX_2,2014-05-08,73
TX_2,2014-05-09,87
TX_2,2014-05-10,152
TX_2,2014-05-11,109
TX_2,2014-05-12,71
TX_2,2014-05-13,48
TX_2,2014-05-14,62
TX_2,2014-05-15,79
TX_2,2014-05-16,91
TX_2,2014-05-17,93
TX_2,2014-05-18,103
TX_2,2014-05-19,61
TX_2,2014-05-20,60
TX_2,2014-05-21,77
TX_2,2014-05-22,60
TX_2,2014-05-23,91
TX_2,2014-05-24,81
TX_2,2014-05-25,106
TX_2,2014-05-26,70
TX_2,2014-05-27,61
TX_2,2014-05-28,57
TX_2,2014-05-29,82
TX_2,2014-05-30,80
TX_2,2014-05-31,81
TX_2,2014-06-01,101
TX_2,2014-06-02,71
TX_2,2014-06-03,78
TX_2,2014-06-04,90
TX_2,2014-06-05,95
TX_2,2014-06-06,82
TX_2,2014-06-07,162
TX_2,2014-06-08,94
TX_2,2014-06-09,68
TX_2,2014-06-10,66
TX_2,2014-06-11,72
TX_2,2014-06-12,90
TX_2,2014-06-13,71
TX_2,2014-06-14,150
TX_2,2014-06-15,123
TX_2,2014-06-16,82
TX_2,2014-06-17,77
TX_2,2014-06-18,92
TX_2,2014-06-19,103
TX_2,2014-06-20,90
TX_2,2014-06-21,115
TX_2,2014-06-22,81
TX_2,2014-06-23,77
TX_2,2014-06-24,64
TX_2,2014-06-25,82
TX_2,2014-06-26,83
TX_2,2014-06-27,121
TX_2,2014-06-28,108
TX_2,2014-06-29,112
TX_2,2014-06-30,91
TX_2,2014-07-01,91
TX_2,2014-07-02,98
TX_2,2014-07-03,132
TX_2,2014-07-04,161
TX_2,2014-07-05,114
TX_2,2014-07-06,97
TX_2,2014-07-07,103
TX_2,2014-07-08,87
TX_2,2014-07-09,104
TX_2,2014-07-10,119
TX_2,2014-07-11,118
TX_2,2014-07-12,155
TX_2,2014-07-13,95
TX_2,2014-07-14,104
TX_2,2014-07-15,109
TX_2,2014-07-16,105
TX_2,2014-07-17,103
TX_2,2014-07-18,146
TX_2,2014-07-19,145
TX_2,2014-07-20,135
TX_2,2014-07-21,95
TX_2,2014-07-22,112
TX_2,2014-07-23,123
TX_2,2014-07-24,132
TX_2,2014-07-25,171
TX_2,2014-07-26,0
TX_2,2014-07-27,0
TX_2,2014-07-28,80
TX_2,2014-07-29,106
TX_2,2014-07-30,127
TX_2,2014-07-31,107
TX_2,2014-08-01,145
TX_2,2014-08-02,157
TX_2,2014-08-03,178
TX_2,2014-08-04,121
TX_2,2014-08-05,108
TX_2,2014-08-06,118
TX_2,2014-08-07,179
TX_2,2014-08-08,209
TX_2,2014-08-09,207
TX_2,2014-08-10,162
TX_2,2014-08-11,124
TX_2,2014-08-12,125
